timestamp_iso,status_code,latency_ms,error
2026-09-21T01:09:52.026821+00:00,201,206.347,
2026-09-21T01:09:52.056373+00:00,201,178.894,
2026-09-21T01:09:52.089714+00:00,201,179.338,
2026-09-21T01:09:52.123109+00:00,201,179.272,
2026-09-21T01:09:52.235284+00:00,201,106.207,
2026-09-21T01:09:52.156587+00:00,201,187.925,
2026-09-21T01:09:52.233338+00:00,201,115.834,
2026-09-21T01:09:52.189766+00:00,201,173.5,
2026-09-21T01:09:52.269070+00:00,201,113.399,
2026-09-21T01:09:52.302404+00:00,201,106.664,
2026-09-21T01:09:52.223213+00:00,201,190.685,
2026-09-21T01:09:52.256498+00:00,201,178.981,
2026-09-21T01:09:52.341511+00:00,201,108.762,
2026-09-21T01:09:52.349197+00:00,201,103.48,
2026-09-21T01:09:52.344530+00:00,201,110.831,
2026-09-21T01:09:52.363286+00:00,201,110.417,
2026-09-21T01:09:52.289878+00:00,201,186.541,
2026-09-21T01:09:52.382499+00:00,201,113.383,
2026-09-21T01:09:52.323190+00:00,201,179.004,
2026-09-21T01:09:52.413928+00:00,201,102.173,
2026-09-21T01:09:52.409098+00:00,201,111.131,
2026-09-21T01:09:52.355533+00:00,201,185.68,
2026-09-21T01:09:52.435510+00:00,201,107.364,
2026-09-21T01:09:52.450309+00:00,201,106.063,
2026-09-21T01:09:52.455381+00:00,201,104.007,
2026-09-21T01:09:52.452694+00:00,201,112.337,
2026-09-21T01:09:52.388805+00:00,201,179.262,
2026-09-21T01:09:52.476450+00:00,201,106.001,
2026-09-21T01:09:52.473733+00:00,201,118.599,
2026-09-21T01:09:52.495910+00:00,201,108.925,
2026-09-21T01:09:52.502217+00:00,201,105.241,
2026-09-21T01:09:52.422683+00:00,201,188.181,
2026-09-21T01:09:52.516127+00:00,201,102.133,
2026-09-21T01:09:52.520253+00:00,201,104.586,
2026-09-21T01:09:52.456866+00:00,201,185.57,
2026-09-21T01:09:52.541226+00:00,201,108.435,
2026-09-21T01:09:52.542897+00:00,201,112.72,
2026-09-21T01:09:52.556395+00:00,201,102.009,
2026-09-21T01:09:52.489913+00:00,201,179.889,
2026-09-21T01:09:52.559405+00:00,201,111.366,
2026-09-21T01:09:52.568099+00:00,201,106.685,
2026-09-21T01:09:52.565049+00:00,201,110.542,
2026-09-21T01:09:52.582470+00:00,201,103.58,
2026-09-21T01:09:52.521561+00:00,201,179.542,
2026-09-21T01:09:52.592356+00:00,201,110.205,
2026-09-21T01:09:52.610884+00:00,201,106.764,
2026-09-21T01:09:52.604857+00:00,201,114.468,
2026-09-21T01:09:52.607470+00:00,201,116.455,
2026-09-21T01:09:52.618273+00:00,201,111.58,
2026-09-21T01:09:52.624848+00:00,201,106.737,
2026-09-21T01:09:52.555351+00:00,201,190.84,
2026-09-21T01:09:52.649675+00:00,201,103.322,
2026-09-21T01:09:52.642462+00:00,201,112.757,
2026-09-21T01:09:52.655634+00:00,201,109.884,
2026-09-21T01:09:52.588884+00:00,201,182.477,
2026-09-21T01:09:52.658413+00:00,201,115.566,
2026-09-21T01:09:52.669815+00:00,201,106.334,
2026-09-21T01:09:52.670782+00:00,201,107.718,
2026-09-21T01:09:52.674794+00:00,201,105.234,
2026-09-21T01:09:52.686059+00:00,201,100.532,
2026-09-21T01:09:52.675601+00:00,201,111.794,
2026-09-21T01:09:52.621671+00:00,201,178.226,
2026-09-21T01:09:52.702570+00:00,201,109.983,
2026-09-21T01:09:52.701112+00:00,201,112.416,
2026-09-21T01:09:52.719350+00:00,201,105.659,
2026-09-21T01:09:52.717667+00:00,201,108.825,
2026-09-21T01:09:52.729862+00:00,201,107.046,
2026-09-21T01:09:52.731594+00:00,201,106.786,
2026-09-21T01:09:52.723934+00:00,201,116.686,
2026-09-21T01:09:52.657322+00:00,201,184.122,
2026-09-21T01:09:52.746214+00:00,201,112.382,
2026-09-21T01:09:52.753010+00:00,201,112.202,
2026-09-21T01:09:52.755249+00:00,201,112.042,
2026-09-21T01:09:52.688134+00:00,201,180.174,
2026-09-21T01:09:52.765542+00:00,201,105.436,
2026-09-21T01:09:52.771383+00:00,201,110.203,
2026-09-21T01:09:52.776158+00:00,201,108.138,
