timestamp_iso,status_code,latency_ms,error
2026-09-20T22:29:21.679947+00:00,200,159.272,
2026-09-20T22:29:21.674505+00:00,200,165.159,
2026-09-20T22:29:21.700812+00:00,200,156.026,
2026-09-20T22:29:21.720820+00:00,200,157.67,
2026-09-20T22:29:21.740825+00:00,200,158.1,
2026-09-20T22:29:21.760744+00:00,200,162.469,
2026-09-20T22:29:21.839222+00:00,200,86.776,
2026-09-20T22:29:21.839841+00:00,200,89.976,
2026-09-20T22:29:21.780724+00:00,200,158.463,
2026-09-20T22:29:21.856843+00:00,200,85.321,
2026-09-20T22:29:21.800823+00:00,200,157.925,
2026-09-20T22:29:21.878493+00:00,200,86.476,
2026-09-20T22:29:21.820831+00:00,200,162.416,
2026-09-20T22:29:21.898931+00:00,200,87.448,
2026-09-20T22:29:21.840476+00:00,200,156.509,
2026-09-20T22:29:21.923218+00:00,200,91.106,
2026-09-20T22:29:21.860121+00:00,200,168.85,
2026-09-20T22:29:21.926003+00:00,200,109.901,
2026-09-20T22:29:21.929822+00:00,200,107.184,
2026-09-20T22:29:21.939190+00:00,200,103.032,
2026-09-20T22:29:21.942171+00:00,200,100.979,
2026-09-20T22:29:21.879893+00:00,200,170.176,
2026-09-20T22:29:21.964975+00:00,200,94.156,
2026-09-20T22:29:21.958756+00:00,200,102.094,
2026-09-20T22:29:21.900068+00:00,200,164.974,
2026-09-20T22:29:21.986392+00:00,200,92.181,
2026-09-20T22:29:21.983253+00:00,200,98.657,
2026-09-20T22:29:21.920857+00:00,200,165.539,
2026-09-20T22:29:21.996991+00:00,200,90.177,
2026-09-20T22:29:22.014339+00:00,200,89.994,
2026-09-20T22:29:21.940055+00:00,200,168.401,
2026-09-20T22:29:22.028981+00:00,200,111.334,
2026-09-20T22:29:22.035915+00:00,200,110.209,
2026-09-20T22:29:21.960233+00:00,200,189.018,
2026-09-20T22:29:22.037014+00:00,200,137.522,
2026-09-20T22:29:22.050078+00:00,200,126.275,
2026-09-20T22:29:22.043159+00:00,200,140.076,
2026-09-20T22:29:22.042230+00:00,200,145.509,
2026-09-20T22:29:22.059144+00:00,200,136.13,
2026-09-20T22:29:21.980881+00:00,200,217.011,
2026-09-20T22:29:22.061782+00:00,200,146.729,
2026-09-20T22:29:22.065050+00:00,200,148.076,
2026-09-20T22:29:22.000105+00:00,200,215.609,
2026-09-20T22:29:22.086405+00:00,200,130.579,
2026-09-20T22:29:22.081919+00:00,200,143.189,
2026-09-20T22:29:22.020250+00:00,200,208.482,
2026-09-20T22:29:22.087178+00:00,200,149.238,
2026-09-20T22:29:22.039947+00:00,200,199.078,
2026-09-20T22:29:22.078583+00:00,200,163.709,
2026-09-20T22:29:22.104351+00:00,200,138.796,
2026-09-20T22:29:22.108463+00:00,200,141.178,
2026-09-20T22:29:22.140340+00:00,200,121.314,
2026-09-20T22:29:22.060863+00:00,200,203.538,
2026-09-20T22:29:22.146148+00:00,200,120.875,
2026-09-20T22:29:22.149259+00:00,200,124.66,
2026-09-20T22:29:22.079986+00:00,200,195.777,
2026-09-20T22:29:22.100654+00:00,200,209.387,
2026-09-20T22:29:22.176366+00:00,200,137.559,
2026-09-20T22:29:22.183242+00:00,200,135.055,
2026-09-20T22:29:22.187747+00:00,200,148.898,
2026-09-20T22:29:22.195296+00:00,200,154.166,
2026-09-20T22:29:22.174548+00:00,200,178.276,
2026-09-20T22:29:22.197907+00:00,200,158.17,
2026-09-20T22:29:22.120725+00:00,200,241.567,
2026-09-20T22:29:22.215723+00:00,200,160.074,
2026-09-20T22:29:22.208521+00:00,200,176.377,
2026-09-20T22:29:22.213130+00:00,200,176.335,
2026-09-20T22:29:22.228750+00:00,200,177.443,
2026-09-20T22:29:22.216992+00:00,200,192.334,
2026-09-20T22:29:22.142189+00:00,200,277.446,
2026-09-20T22:29:22.239032+00:00,200,203.783,
2026-09-20T22:29:22.236425+00:00,200,207.901,
2026-09-20T22:29:22.243154+00:00,200,205.844,
2026-09-20T22:29:22.225113+00:00,200,227.094,
2026-09-20T22:29:22.160763+00:00,200,292.814,
2026-09-20T22:29:22.242304+00:00,200,217.42,
2026-09-20T22:29:22.249646+00:00,200,222.404,
2026-09-20T22:29:22.264412+00:00,200,208.631,
2026-09-20T22:29:22.200071+00:00,200,282.391,
2026-09-20T22:29:22.180253+00:00,200,306.405,
2026-09-20T22:29:22.273927+00:00,200,214.072,
2026-09-20T22:29:22.275771+00:00,200,218.179,
2026-09-20T22:29:22.261676+00:00,200,234.356,
2026-09-20T22:29:22.267044+00:00,200,230.095,
2026-09-20T22:29:22.220062+00:00,200,289.998,
2026-09-20T22:29:22.313939+00:00,200,208.464,
2026-09-20T22:29:22.318311+00:00,200,207.203,
2026-09-20T22:29:22.310048+00:00,200,219.949,
2026-09-20T22:29:22.240248+00:00,200,291.334,
2026-09-20T22:29:22.356084+00:00,200,215.775,
2026-09-20T22:29:22.336653+00:00,200,245.229,
