timestamp_iso,status_code,latency_ms,error
2026-09-20T22:09:10.662346+00:00,200,167.72,
2026-09-20T22:09:10.634435+00:00,200,196.324,
2026-09-20T22:09:10.696552+00:00,200,168.448,
2026-09-20T22:09:10.729640+00:00,200,158.325,
2026-09-20T22:09:10.830090+00:00,200,88.457,
2026-09-20T22:09:10.830895+00:00,200,90.928,
2026-09-20T22:09:10.763281+00:00,200,171.009,
2026-09-20T22:09:10.796568+00:00,200,158.288,
2026-09-20T22:09:10.865008+00:00,200,91.403,
2026-09-20T22:09:10.887969+00:00,200,88.765,
2026-09-20T22:09:10.831487+00:00,200,159.23,
2026-09-20T22:09:10.918561+00:00,200,85.732,
2026-09-20T22:09:10.921831+00:00,200,88.122,
2026-09-20T22:09:10.934302+00:00,200,85.178,
2026-09-20T22:09:10.863249+00:00,200,158.344,
2026-09-20T22:09:10.954867+00:00,200,87.245,
2026-09-20T22:09:10.956418+00:00,200,88.251,
2026-09-20T22:09:10.896474+00:00,200,157.774,
2026-09-20T22:09:10.990728+00:00,200,87.962,
2026-09-20T22:09:10.976745+00:00,200,104.21,
2026-09-20T22:09:10.929757+00:00,200,160.235,
2026-09-20T22:09:11.004312+00:00,200,89.431,
2026-09-20T22:09:11.009966+00:00,200,94.284,
2026-09-20T22:09:11.019491+00:00,200,86.864,
2026-09-20T22:09:10.962904+00:00,200,159.166,
2026-09-20T22:09:11.021603+00:00,200,106.762,
2026-09-20T22:09:11.042131+00:00,200,93.394,
2026-09-20T22:09:11.044679+00:00,200,92.539,
2026-09-20T22:09:11.054257+00:00,200,90.789,
2026-09-20T22:09:10.996113+00:00,200,159.36,
2026-09-20T22:09:11.078715+00:00,200,91.087,
2026-09-20T22:09:11.090004+00:00,200,89.595,
2026-09-20T22:09:11.080972+00:00,200,101.768,
2026-09-20T22:09:11.093759+00:00,200,97.584,
2026-09-20T22:09:11.106367+00:00,200,95.904,
2026-09-20T22:09:11.104262+00:00,200,99.787,
2026-09-20T22:09:11.122088+00:00,200,88.492,
2026-09-20T22:09:11.029838+00:00,200,191.785,
2026-09-20T22:09:11.128375+00:00,200,107.223,
2026-09-20T22:09:11.135541+00:00,200,107.055,
2026-09-20T22:09:11.137229+00:00,200,106.682,
2026-09-20T22:09:11.063304+00:00,200,185.64,
2026-09-20T22:09:11.145068+00:00,200,105.093,
2026-09-20T22:09:11.095780+00:00,200,166.41,
2026-09-20T22:09:11.155497+00:00,200,108.079,
2026-09-20T22:09:11.169834+00:00,200,101.3,
2026-09-20T22:09:11.179614+00:00,200,101.832,
2026-09-20T22:09:11.182751+00:00,200,100.067,
2026-09-20T22:09:11.191359+00:00,200,96.703,
2026-09-20T22:09:11.129242+00:00,200,169.188,
2026-09-20T22:09:11.210597+00:00,200,90.788,
2026-09-20T22:09:11.202283+00:00,200,104.034,
2026-09-20T22:09:11.221636+00:00,200,87.489,
2026-09-20T22:09:11.204061+00:00,200,106.865,
2026-09-20T22:09:11.235612+00:00,200,85.531,
2026-09-20T22:09:11.163124+00:00,200,171.729,
2026-09-20T22:09:11.242608+00:00,200,103.63,
2026-09-20T22:09:11.243920+00:00,200,103.998,
2026-09-20T22:09:11.250179+00:00,200,99.979,
2026-09-20T22:09:11.263597+00:00,200,97.497,
