timestamp_iso,status_code,latency_ms,error
2026-09-07T01:22:46.121807+00:00,200,63.224,
2026-09-07T01:22:46.116653+00:00,200,70.632,
2026-09-07T01:22:46.121620+00:00,200,67.581,
2026-09-07T01:22:46.121111+00:00,200,69.511,
2026-09-07T01:22:46.129592+00:00,200,62.107,
2026-09-07T01:22:46.122682+00:00,200,71.095,
2026-09-07T01:22:46.121420+00:00,200,74.168,
2026-09-07T01:22:46.141464+00:00,200,59.343,
2026-09-07T01:22:46.152353+00:00,200,63.192,
2026-09-07T01:22:46.174787+00:00,200,44.227,
2026-09-07T01:22:46.185037+00:00,200,37.153,
2026-09-07T01:22:46.163737+00:00,200,61.987,
2026-09-07T01:22:46.187470+00:00,200,41.384,
2026-09-07T01:22:46.191705+00:00,200,49.237,
2026-09-07T01:22:46.193784+00:00,200,52.257,
2026-09-07T01:22:46.189206+00:00,200,59.241,
2026-09-07T01:22:46.190628+00:00,200,62.117,
2026-09-07T01:22:46.195594+00:00,200,60.291,
2026-09-07T01:22:46.186435+00:00,200,71.27,
2026-09-07T01:22:46.215564+00:00,200,46.98,
2026-09-07T01:22:46.196919+00:00,200,67.227,
2026-09-07T01:22:46.200817+00:00,200,67.792,
2026-09-07T01:22:46.207821+00:00,200,68.578,
2026-09-07T01:22:46.219927+00:00,200,65.611,
2026-09-07T01:22:46.219035+00:00,200,69.223,
2026-09-07T01:22:46.222205+00:00,200,68.181,
2026-09-07T01:22:46.228866+00:00,200,64.256,
2026-09-07T01:22:46.225744+00:00,200,72.16,
2026-09-07T01:22:46.229707+00:00,200,73.669,
2026-09-07T01:22:46.241676+00:00,200,64.305,
2026-09-07T01:22:46.248460+00:00,200,68.21,
2026-09-07T01:22:46.240954+00:00,200,79.843,
2026-09-07T01:22:46.246054+00:00,200,75.632,
2026-09-07T01:22:46.255896+00:00,200,68.062,
2026-09-07T01:22:46.252756+00:00,200,72.011,
2026-09-07T01:22:46.253551+00:00,200,79.479,
2026-09-07T01:22:46.264157+00:00,200,75.191,
2026-09-07T01:22:46.257719+00:00,200,83.833,
2026-09-07T01:22:46.262559+00:00,200,86.932,
2026-09-07T01:22:46.264727+00:00,200,86.553,
2026-09-07T01:22:46.274386+00:00,200,84.759,
2026-09-07T01:22:46.268626+00:00,200,92.743,
2026-09-07T01:22:46.276416+00:00,200,87.238,
2026-09-07T01:22:46.288275+00:00,200,76.236,
2026-09-07T01:22:46.285556+00:00,200,82.511,
