timestamp_iso,status_code,latency_ms,error
2026-09-07T00:37:57.227898+00:00,200,71.589,
2026-09-07T00:37:57.221766+00:00,200,78.461,
2026-09-07T00:37:57.248288+00:00,200,52.432,
2026-09-07T00:37:57.268381+00:00,200,42.487,
2026-09-07T00:37:57.300396+00:00,200,30.952,
2026-09-07T00:37:57.288451+00:00,200,45.579,
2026-09-07T00:37:57.299489+00:00,200,35.72,
2026-09-07T00:37:57.300725+00:00,200,35.567,
2026-09-07T00:37:57.310894+00:00,200,34.813,
2026-09-07T00:37:57.307751+00:00,200,47.943,
2026-09-07T00:37:57.331353+00:00,200,34.134,
2026-09-07T00:37:57.328378+00:00,200,42.64,
2026-09-07T00:37:57.335219+00:00,200,39.671,
2026-09-07T00:37:57.345720+00:00,200,35.892,
2026-09-07T00:37:57.334052+00:00,200,49.092,
2026-09-07T00:37:57.336294+00:00,200,51.678,
2026-09-07T00:37:57.355707+00:00,200,39.511,
2026-09-07T00:37:57.367438+00:00,200,46.002,
2026-09-07T00:37:57.365497+00:00,200,49.765,
2026-09-07T00:37:57.347405+00:00,200,69.555,
2026-09-07T00:37:57.381624+00:00,200,37.911,
2026-09-07T00:37:57.374898+00:00,200,50.094,
2026-09-07T00:37:57.383153+00:00,200,44.762,
2026-09-07T00:37:57.371034+00:00,200,65.597,
2026-09-07T00:37:57.395232+00:00,200,43.525,
2026-09-07T00:37:57.387977+00:00,200,51.567,
2026-09-07T00:37:57.408393+00:00,200,45.982,
2026-09-07T00:37:57.413450+00:00,200,42.779,
2026-09-07T00:37:57.388593+00:00,200,75.941,
2026-09-07T00:37:57.425007+00:00,200,41.617,
2026-09-07T00:37:57.415274+00:00,200,52.145,
2026-09-07T00:37:57.428806+00:00,200,43.692,
2026-09-07T00:37:57.416971+00:00,200,63.12,
2026-09-07T00:37:57.419545+00:00,200,62.836,
2026-09-07T00:37:57.436641+00:00,200,48.156,
2026-09-07T00:37:57.438771+00:00,200,47.856,
2026-09-07T00:37:57.427927+00:00,200,64.105,
2026-09-07T00:37:57.456241+00:00,200,40.558,
2026-09-07T00:37:57.439554+00:00,200,59.131,
2026-09-07T00:37:57.454392+00:00,200,56.439,
2026-09-07T00:37:57.464539+00:00,200,54.216,
2026-09-07T00:37:57.468501+00:00,200,52.583,
2026-09-07T00:37:57.448130+00:00,200,76.864,
2026-09-07T00:37:57.467428+00:00,200,60.269,
2026-09-07T00:37:57.472506+00:00,200,58.826,
2026-09-07T00:37:57.482391+00:00,200,51.791,
2026-09-07T00:37:57.466636+00:00,200,68.439,
2026-09-07T00:37:57.480098+00:00,200,58.694,
2026-09-07T00:37:57.484809+00:00,200,61.963,
2026-09-07T00:37:57.487847+00:00,200,67.748,
2026-09-07T00:37:57.486635+00:00,200,70.659,
2026-09-07T00:37:57.492043+00:00,200,67.369,
2026-09-07T00:37:57.496811+00:00,200,73.666,
