timestamp_iso,status_code,latency_ms,error
2026-09-21T01:14:12.039342+00:00,201,195.957,
2026-09-21T01:14:12.045157+00:00,201,207.23,
2026-09-21T01:14:12.065971+00:00,201,203.222,
2026-09-21T01:14:12.105977+00:00,201,173.362,
2026-09-21T01:14:12.085984+00:00,201,201.887,
2026-09-21T01:14:12.125814+00:00,201,174.544,
2026-09-21T01:14:12.145984+00:00,201,196.117,
2026-09-21T01:14:12.252401+00:00,201,105.898,
2026-09-21T01:14:12.165977+00:00,201,223.036,
2026-09-21T01:14:12.205900+00:00,201,184.992,
2026-09-21T01:14:12.185962+00:00,201,215.386,
2026-09-21T01:14:12.235491+00:00,201,167.636,
2026-09-21T01:14:12.287880+00:00,201,119.674,
2026-09-21T01:14:12.269204+00:00,201,149.336,
2026-09-21T01:14:12.279352+00:00,201,154.393,
2026-09-21T01:14:12.225992+00:00,201,218.546,
2026-09-21T01:14:12.300372+00:00,201,145.309,
2026-09-21T01:14:12.342123+00:00,201,107.547,
2026-09-21T01:14:12.245905+00:00,201,207.709,
2026-09-21T01:14:12.265938+00:00,201,197.267,
2026-09-21T01:14:12.285483+00:00,201,179.607,
2026-09-21T01:14:12.358320+00:00,201,121.711,
2026-09-21T01:14:12.305459+00:00,201,188.538,
2026-09-21T01:14:12.401369+00:00,201,104.208,
2026-09-21T01:14:12.390906+00:00,201,127.448,
2026-09-21T01:14:12.407570+00:00,201,113.639,
2026-09-21T01:14:12.403154+00:00,201,119.258,
2026-09-21T01:14:12.389031+00:00,201,134.597,
2026-09-21T01:14:12.325899+00:00,201,203.564,
2026-09-21T01:14:12.418561+00:00,201,114.284,
2026-09-21T01:14:12.433768+00:00,201,107.466,
2026-09-21T01:14:12.365569+00:00,201,177.162,
2026-09-21T01:14:12.345046+00:00,201,207.621,
2026-09-21T01:14:12.445702+00:00,201,122.914,
2026-09-21T01:14:12.444562+00:00,201,125.688,
2026-09-21T01:14:12.449697+00:00,201,124.741,
2026-09-21T01:14:12.453641+00:00,201,121.781,
2026-09-21T01:14:12.465106+00:00,201,112.009,
2026-09-21T01:14:12.385449+00:00,201,194.237,
2026-09-21T01:14:12.463233+00:00,201,122.19,
