timestamp_iso,status_code,latency_ms,error
2026-09-07T00:18:10.328612+00:00,200,82.093,
2026-09-07T00:18:10.376952+00:00,200,41.462,
2026-09-07T00:18:10.410993+00:00,200,26.075,
2026-09-07T00:18:10.418429+00:00,200,25.27,
2026-09-07T00:18:10.437080+00:00,200,23.98,
2026-09-07T00:18:10.426822+00:00,200,34.87,
2026-09-07T00:18:10.443706+00:00,200,25.442,
2026-09-07T00:18:10.461068+00:00,200,25.259,
2026-09-07T00:18:10.461700+00:00,200,25.261,
2026-09-07T00:18:10.469158+00:00,200,25.568,
2026-09-07T00:18:10.476762+00:00,200,36.113,
2026-09-07T00:18:10.486335+00:00,200,27.176,
2026-09-07T00:18:10.486965+00:00,200,27.108,
2026-09-07T00:18:10.494734+00:00,200,25.967,
2026-09-07T00:18:10.514076+00:00,200,26.239,
2026-09-07T00:18:10.512884+00:00,200,28.237,
2026-09-07T00:18:10.513517+00:00,200,27.915,
2026-09-07T00:18:10.520710+00:00,200,29.707,
2026-09-07T00:18:10.526664+00:00,200,38.693,
2026-09-07T00:18:10.541128+00:00,200,26.489,
2026-09-07T00:18:10.540319+00:00,200,29.043,
2026-09-07T00:18:10.541436+00:00,200,28.769,
2026-09-07T00:18:10.550426+00:00,200,36.081,
2026-09-07T00:18:10.565371+00:00,200,26.935,
2026-09-07T00:18:10.567622+00:00,200,26.102,
2026-09-07T00:18:10.569371+00:00,200,25.699,
2026-09-07T00:18:10.570209+00:00,200,38.679,
2026-09-07T00:18:10.576735+00:00,200,42.253,
2026-09-07T00:18:10.586519+00:00,200,35.219,
2026-09-07T00:18:10.595079+00:00,200,27.909,
2026-09-07T00:18:10.593735+00:00,200,30.636,
2026-09-07T00:18:10.592319+00:00,200,35.329,
2026-09-07T00:18:10.608897+00:00,200,28.798,
2026-09-07T00:18:10.619003+00:00,200,31.274,
2026-09-07T00:18:10.621752+00:00,200,30.82,
2026-09-07T00:18:10.624381+00:00,200,36.549,
2026-09-07T00:18:10.622998+00:00,200,39.749,
2026-09-07T00:18:10.627660+00:00,200,35.666,
2026-09-07T00:18:10.637708+00:00,200,36.221,
2026-09-07T00:18:10.626118+00:00,200,50.439,
2026-09-07T00:18:10.650291+00:00,200,28.563,
2026-09-07T00:18:10.652585+00:00,200,31.448,
2026-09-07T00:18:10.660941+00:00,200,30.996,
2026-09-07T00:18:10.662758+00:00,200,32.424,
2026-09-07T00:18:10.673943+00:00,200,28.809,
2026-09-07T00:18:10.663335+00:00,200,48.746,
2026-09-07T00:18:10.676571+00:00,200,40.969,
2026-09-07T00:18:10.684045+00:00,200,35.227,
