timestamp_iso,status_code,latency_ms,error
2026-09-08T19:45:17.057777+00:00,201,49.505,
2026-09-08T19:45:17.052560+00:00,201,55.294,
2026-09-08T19:45:17.078735+00:00,201,37.67,
2026-09-08T19:45:17.097770+00:00,201,27.697,
2026-09-08T19:45:17.108032+00:00,201,23.446,
2026-09-08T19:45:17.107288+00:00,201,25.193,
2026-09-08T19:45:17.116414+00:00,201,23.15,
2026-09-08T19:45:17.117802+00:00,201,28.597,
2026-09-08T19:45:17.125476+00:00,201,21.701,
2026-09-08T19:45:17.132489+00:00,201,19.958,
2026-09-08T19:45:17.131484+00:00,201,21.803,
2026-09-08T19:45:17.139574+00:00,201,20.102,
2026-09-08T19:45:17.137956+00:00,201,22.544,
2026-09-08T19:45:17.147185+00:00,201,20.398,
2026-09-08T19:45:17.146412+00:00,201,21.942,
2026-09-08T19:45:17.153295+00:00,201,20.751,
2026-09-08T19:45:17.152454+00:00,201,22.684,
2026-09-08T19:45:17.159682+00:00,201,23.092,
2026-09-08T19:45:17.160514+00:00,201,23.931,
2026-09-08T19:45:17.158264+00:00,201,32.705,
2026-09-08T19:45:17.167588+00:00,201,25.073,
2026-09-08T19:45:17.168361+00:00,201,25.502,
2026-09-08T19:45:17.175146+00:00,201,30.686,
2026-09-08T19:45:17.174054+00:00,201,35.219,
2026-09-08T19:45:17.182782+00:00,201,33.288,
2026-09-08T19:45:17.184451+00:00,201,33.454,
2026-09-08T19:45:17.177838+00:00,201,42.152,
2026-09-08T19:45:17.193868+00:00,201,33.436,
2026-09-08T19:45:17.190993+00:00,201,37.781,
2026-09-08T19:45:17.197994+00:00,201,38.579,
2026-09-08T19:45:17.192673+00:00,201,45.365,
2026-09-08T19:45:17.205839+00:00,201,38.403,
2026-09-08T19:45:17.209284+00:00,201,43.13,
2026-09-08T19:45:17.216080+00:00,201,38.656,
2026-09-08T19:45:17.217913+00:00,201,43.975,
2026-09-08T19:45:17.219999+00:00,201,44.074,
2026-09-08T19:45:17.227316+00:00,201,39.625,
2026-09-08T19:45:17.228782+00:00,201,38.997,
2026-09-08T19:45:17.238056+00:00,201,35.003,
2026-09-08T19:45:17.218355+00:00,201,55.837,
2026-09-08T19:45:17.236594+00:00,201,38.197,
2026-09-08T19:45:17.239452+00:00,201,36.382,
2026-09-08T19:45:17.244252+00:00,201,38.118,
2026-09-08T19:45:17.252465+00:00,201,30.908,
2026-09-08T19:45:17.254750+00:00,201,29.788,
2026-09-08T19:45:17.257858+00:00,201,27.808,
2026-09-08T19:45:17.261898+00:00,201,25.779,
2026-09-08T19:45:17.264081+00:00,201,25.687,
2026-09-08T19:45:17.267786+00:00,201,27.277,
2026-09-08T19:45:17.266955+00:00,201,29.344,
2026-09-08T19:45:17.273079+00:00,201,28.054,
2026-09-08T19:45:17.274199+00:00,201,27.968,
2026-09-08T19:45:17.274839+00:00,201,28.659,
2026-09-08T19:45:17.275848+00:00,201,28.445,
2026-09-08T19:45:17.277795+00:00,201,28.834,
2026-09-08T19:45:17.282381+00:00,201,30.16,
2026-09-08T19:45:17.283390+00:00,201,30.123,
2026-09-08T19:45:17.284550+00:00,201,30.183,
2026-09-08T19:45:17.285679+00:00,201,30.581,
2026-09-08T19:45:17.289775+00:00,201,28.009,
2026-09-08T19:45:17.295069+00:00,201,29.222,
2026-09-08T19:45:17.296312+00:00,201,29.637,
2026-09-08T19:45:17.287688+00:00,201,39.279,
2026-09-08T19:45:17.297896+00:00,201,30.339,
2026-09-08T19:45:17.302174+00:00,201,27.195,
2026-09-08T19:45:17.301144+00:00,201,31.328,
2026-09-08T19:45:17.303505+00:00,201,30.403,
2026-09-08T19:45:17.304298+00:00,201,31.411,
2026-09-08T19:45:17.306636+00:00,201,31.176,
2026-09-08T19:45:17.312551+00:00,201,37.192,
2026-09-08T19:45:17.313520+00:00,201,37.84,
2026-09-08T19:45:17.314741+00:00,201,38.521,
2026-09-08T19:45:17.316267+00:00,201,39.549,
2026-09-08T19:45:17.317792+00:00,201,41.94,
2026-09-08T19:45:17.318822+00:00,201,42.253,
2026-09-08T19:45:17.324303+00:00,201,37.926,
2026-09-08T19:45:17.325959+00:00,201,37.259,
2026-09-08T19:45:17.326975+00:00,201,37.162,
2026-09-08T19:45:17.329376+00:00,201,36.117,
2026-09-08T19:45:17.328243+00:00,201,38.525,
2026-09-08T19:45:17.332482+00:00,201,36.112,
2026-09-08T19:45:17.339046+00:00,201,33.184,
2026-09-08T19:45:17.333923+00:00,201,39.58,
2026-09-08T19:45:17.335716+00:00,201,38.784,
2026-09-08T19:45:17.337825+00:00,201,37.791,
2026-09-08T19:45:17.349754+00:00,201,29.36,
2026-09-08T19:45:17.351368+00:00,201,29.117,
2026-09-08T19:45:17.353270+00:00,201,28.603,
2026-09-08T19:45:17.355824+00:00,201,28.123,
2026-09-08T19:45:17.357963+00:00,201,31.675,
2026-09-08T19:45:17.361090+00:00,201,29.789,
2026-09-08T19:45:17.359738+00:00,201,32.134,
2026-09-08T19:45:17.362284+00:00,201,30.833,
2026-09-08T19:45:17.364146+00:00,201,30.207,
2026-09-08T19:45:17.363226+00:00,201,31.595,
2026-09-08T19:45:17.368601+00:00,201,27.783,
2026-09-08T19:45:17.365497+00:00,201,31.877,
2026-09-08T19:45:17.366774+00:00,201,32.642,
2026-09-08T19:45:17.374509+00:00,201,33.768,
